기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20241,11215770,중곡4동,CS100010,커피-음료,1133745032,250204,665893773,467851259,132153081,125006703,126259706,127394659,155079624,227914087,239937172,3765468,144352291,335401738,337213576,255489645,57522314,543653439,586604403,9104162,218265227,353576176,245530928,190354080,113427269,152226,97978,30880,27950,29213,30663,33520,48451,49527,126,43735,70327,69867,55436,10713,121299,128601,2135,51340,84916,55437,36406,19665
20241,11215780,능동,CS100010,커피-음료,695376155,85174,454260496,241115659,86679170,82603098,88080093,90997787,105900348,131620245,109495414,3936570,55599250,208233348,174670217,196104345,56832425,287048725,370230351,3357905,147432738,214141833,125939808,93121413,73285377,57634,27540,11091,10971,11262,11355,12955,14849,12691,449,10749,23626,21629,22037,6684,38930,43960,434,20430,28384,14346,11861,7438
20241,11215810,광장동,CS100010,커피-음료,1959232794,265943,1580639938,378592856,298873260,325126003,339853506,337904483,278882686,210832588,167760268,0,483841854,783241022,475465041,207990340,8694537,809864151,971939775,40061847,305640549,288222813,349473032,449009017,349396663,225411,40532,42618,48378,48620,48471,37324,22716,17816,0,78386,105891,57660,23150,856,117647,138161,9584,57661,39114,47061,62947,39436
20241,11215820,자양1동,CS100010,커피-음료,343988163,44439,244156793,99831370,40055298,44664995,48337032,56407488,54691980,54543217,45288153,0,30839780,139223979,98757530,67523264,7643610,149205449,163783487,1113664,61883314,88073236,67402857,60848785,33667081,31467,12972,5809,6122,5954,6537,7045,7349,5623,0,5142,16462,13174,8555,1106,21526,21449,200,8768,12289,9766,7772,4180
20241,11215830,자양2동,CS100010,커피-음료,383081048,74844,253411472,129669576,51237255,49176137,51413346,47831706,53753028,68090830,61578746,143193,64575268,112526919,102820486,85932842,17082340,197312446,182455059,5415494,59870293,108118405,89557123,69852218,46953971,49925,24919,10095,9912,10024,9634,10260,12932,11987,12,14530,20871,19768,16256,3407,39117,35485,1146,12990,22875,16344,13380,7867
20241,11215840,자양3동,CS100010,커피-음료,3868960014,430591,2449446217,1419513797,497727330,440989299,495512766,485321702,529895120,769174122,650339675,1008966,248551390,1083449223,1307178599,1108168621,120603215,1261558695,2249028901,36653565,762805072,995962191,708810501,577787027,428569243,269495,161096,52835,49925,53648,54105,58982,87115,73981,95,29998,111825,146725,128508,13440,148764,259577,5499,100280,117563,80433,62739,41825
20241,11215847,자양4동,CS100010,커피-음료,1080374558,127824,667268119,413106439,121522879,124652291,125798307,136880339,158414303,228041839,185064600,26815337,45705616,163869706,293494839,390238598,160250462,456074421,618937343,29327103,472315471,289295251,111523098,128320663,44230178,81658,46166,15480,15319,15148,17010,18701,25267,20899,2069,9930,23125,34268,43962,14470,50415,77224,4008,60550,34228,12554,12035,4266
20241,11215850,구의1동,CS100010,커피-음료,803225016,126877,554694613,248530403,104130589,100961646,111560050,116913485,121128843,133294109,115236294,8826777,100296902,217513838,195147796,218902087,62537616,377834397,394239750,7201724,171098010,248788971,138914087,132753545,73317812,89158,37719,16891,16867,17899,18511,18990,19563,18156,403,24138,35894,30195,30048,6199,63904,61079,1149,30505,41605,22377,19432,9916
20241,11215860,구의2동,CS100010,커피-음료,470502209,66435,293404882,177097327,56101178,55903356,54313512,57620348,69466488,94742098,82355229,761459,40156445,125392004,136171634,129576606,38444061,196192132,266786301,9349204,97619847,123559153,98076043,74007345,60366843,43689,22746,8259,8445,8552,8790,9643,11912,10834,111,7345,17378,18783,18042,4776,27675,38307,1485,13852,18715,15570,10029,6331
20241,11215870,구의3동,CS100010,커피-음료,2051788745,277748,1365303204,686485541,241733000,239771695,273788555,282903123,327106831,385581233,300904308,10302007,287755780,642750727,572327974,464607481,74044776,849179064,1084102415,29203595,384204873,508184256,382656693,395386709,233645349,187064,90684,33585,33318,37755,38591,43815,50627,40057,1038,45066,87014,75786,60104,8740,123837,144030,5257,58314,73021,51852,50131,29290
20241,11230536,용신동,CS100010,커피-음료,1503361952,222416,1177631598,325730354,209479971,236654726,230506577,257996037,242994287,189764070,135966284,3001844,258275426,583463311,342832685,253817466,61971220,667516649,679578135,5290556,188439094,354020666,270671820,286943427,241729231,174905,47511,31759,35059,34756,37373,35958,26128,21383,243,53197,84162,50758,31259,2797,108664,101016,1137,34166,62442,38298,39405,34234
20241,11230545,제기동,CS100010,커피-음료,352621507,44234,260102864,92518643,48714572,56182520,55251782,47877495,52076495,50936056,41582587,994615,13706334,108810203,117232829,108298354,3579172,151792788,195171043,3583359,134807536,59820006,28244516,56871117,63637299,33638,10596,6506,7239,7080,6676,6137,5535,5061,64,2883,14631,14285,12011,360,19776,23984,508,18591,8329,3744,7221,5364
20241,11230560,전농1동,CS100010,커피-음료,900829050,122113,612258251,288570799,117255712,120456298,116519688,129689579,128336974,152119354,136451445,218281,84869695,303058584,255179117,225597287,31906086,374715821,483806136,11810447,202571934,221384719,180569541,157264695,84920623,83122,38991,16450,16283,16486,16632,17271,20685,18306,32,16332,38197,35372,28336,3844,53220,66030,2127,32119,30041,22534,21706,10721
20241,11230570,전농2동,CS100010,커피-음료,391015157,81680,296520672,94494485,54410475,56632196,64330846,66102222,55044933,51392143,43102342,273216,71183054,149091312,93387225,69256910,7823440,187822649,201878888,4425836,89323608,114732819,81595037,72778240,26845997,63571,18109,11916,12356,13858,13956,11485,9821,8288,144,17581,28785,19158,14261,1751,38582,42958,1083,21947,23789,15066,14318,5338
20241,11230600,답십리1동,CS100010,커피-음료,850464249,101821,582515602,267948647,98049671,112110705,118150592,116962451,137242183,172907408,95041239,217325,105898414,228261795,223009132,245431763,47645820,322182972,448509966,8023389,157154052,227587345,171657024,131834293,74436837,70139,31682,13028,13925,14050,14023,15113,18945,12737,25,15519,27640,27913,25992,4732,45091,53018,1257,21844,27743,22023,15685,9559
20241,11230610,답십리2동,CS100010,커피-음료,570706580,67815,424226380,146480200,82172663,85224370,97083322,69828056,89917969,68894474,77585726,0,74146342,214667321,134105064,132110474,15677379,270364813,261811790,1960273,117896095,156365214,102922404,104770364,48262256,50685,17130,9883,9990,10886,8639,11287,8474,8656,0,10975,24409,17018,13985,1428,31064,33758,206,13479,21753,12228,11285,5871
20241,11230650,장안1동,CS100010,커피-음료,1126492571,206365,803692318,322800253,141915659,154478446,161843121,168030511,177424581,175082859,147717394,33687977,212075281,327653238,234253056,223046838,95776181,556411784,515994287,5891652,181600443,334966626,254486896,186568890,108891559,152760,53605,28042,29601,31051,31372,32694,28638,24967,2473,49692,61169,42317,39072,11642,105317,95092,1163,35541,65351,47349,33287,17728
20241,11230660,장안2동,CS100010,커피-음료,1010462389,167559,668814876,341647513,128803457,125984129,133211538,131613494,149202258,182971435,158676078,143669,154792989,305091132,271998107,243819272,34617220,436582984,538174947,13120075,119826547,234638495,269374296,210754377,127044146,113890,53669,22195,21567,23085,22639,24404,28330,25339,54,33668,47333,43810,36470,6224,82162,82837,2660,22383,41044,48606,33181,17126
20241,11230705,청량리동,CS100010,커피-음료,662873278,111553,451075634,211797644,78905940,87959372,91388577,95168520,97653225,107281199,104516445,1598703,84129582,233801080,156467541,151109360,35767012,343280810,311575173,2929066,103832482,143424103,126308041,130873992,147488296,79771,31782,15195,16003,15734,15926,16913,16337,15445,27,22420,37190,25728,22932,3256,58584,52324,709,20762,28385,20838,20725,19493
20241,11230710,회기동,CS100010,커피-음료,3195942731,397544,2396153813,799788918,429330717,489016585,490742040,537172590,449891881,428488698,371300220,9199695,242618518,1117255962,800974812,855964207,169929537,1229977524,1678417607,48634581,1202002054,618342923,386751669,506480137,146183768,303661,93883,58282,61474,62441,66284,55180,49429,44454,1579,46108,132587,104471,94770,18029,165323,219680,7797,156712,81025,50995,67981,20495
20241,11230720,휘경1동,CS100010,커피-음료,432731865,85592,290066798,142665067,55303914,57191814,59664256,54737154,63169660,74212077,68452990,686345,57377146,101014250,103710545,129365904,40577675,197113444,229579786,6181673,166194247,100463469,56761698,66193435,30898708,58606,26986,11162,11464,12127,11481,12372,13934,13052,232,16372,20558,20492,22064,5874,42392,42829,1266,31725,21765,11446,13619,5400
20241,11230730,휘경2동,CS100010,커피-음료,194805329,20435,145097830,49707499,31393323,23245759,31881030,31439129,27138589,17098607,32608892,0,14877308,89614234,48896880,40241613,1175294,73843463,96130677,279399,35610788,44114422,36398958,38022060,15548511,15287,5148,3314,2560,3435,3208,2770,2237,2911,0,1916,8610,5804,3957,148,8320,10826,55,5253,5377,3386,3707,1370
20241,11230740,이문1동,CS100010,커피-음료,2076438131,345842,1491586662,584851469,277048047,287046026,312101850,316774289,298616450,309303717,275547752,21525515,230190487,663319321,513197230,519594025,128611553,838831287,1208881735,42057411,862664807,396695587,251550944,391878680,102865593,253732,92110,47403,50476,53431,54198,48224,48366,43744,2982,56974,110571,82199,74733,18383,145781,199127,6289,149642,69903,38868,62924,17278
20241,11230750,이문2동,CS100010,커피-음료,71456869,9539,46830055,24626814,9066902,9818374,9477043,9023115,9444621,12250507,12376307,0,6197223,23643265,22311954,17734873,1569554,31813618,37035276,319416,2948137,19739222,19801850,16750311,9289959,6225,3314,1102,1221,1218,1359,1325,1777,1537,0,745,3068,3128,2396,202,5273,4129,63,393,3004,2470,1912,1561
20241,11260520,면목2동,CS100010,커피-음료,229615634,30141,155492739,74122895,29875389,28423562,29658781,36035996,31499011,33834427,40288468,0,42599184,76304758,58726896,43208603,8776193,95915155,122312645,840347,31224432,59653789,51839974,42911844,31757414,20914,9227,4244,3831,3970,4487,4382,4319,4908,0,6758,8997,7450,5845,1091,12866,16398,150,4278,8937,7042,5682,3178
20241,11260540,면목4동,CS100010,커피-음료,234648842,41211,156912481,77736361,30017432,29249176,36247790,28842979,32555104,42313199,35423162,982117,37746986,64472331,65281924,56839756,9325728,112335070,118952272,1449008,40975461,63736193,54064240,42385195,28677245,28105,13106,5295,5265,6163,5611,5771,6882,6224,9,8471,10919,10772,9478,1562,19303,21411,185,7643,13095,10014,6479,3297
20241,11260565,면목본동,CS100010,커피-음료,313807370,56147,210657805,103149565,38089340,34545850,48139726,41494239,48388650,54668705,48480860,0,36322295,85766787,94780444,78510014,18427830,135817683,164766865,3714735,48216837,88000413,67025965,53752201,39874400,38084,18063,7418,6896,7689,7463,8618,9526,8537,0,8022,15655,15201,13852,3417,26350,29132,761,9521,17511,11646,9487,6555
20241,11260570,면목7동,CS100010,커피-음료,589065713,101606,368573416,220492297,73612508,69192487,68285846,75710922,81771653,114410159,106082138,4192504,65448639,156391027,172716346,158658246,31658951,265478577,323587136,7679762,109982863,167607512,104387633,103684952,95722991,66691,34915,13677,13056,12655,13204,14099,17828,17087,683,15144,26742,27019,26624,5394,48157,53449,1405,21894,32913,16532,16111,12751
20241,11260575,면목3·8동,CS100010,커피-음료,1013623604,152197,663078178,350545426,105329839,124719633,162511054,130960687,139556965,175337092,175208334,2225359,148706910,264234345,237007550,285940624,75508816,464502983,484929424,24153310,206147302,231744500,190899252,183121875,113366165,104856,47341,20610,20959,20323,20872,22092,23741,23600,263,26612,41805,39513,36313,7691,78161,73190,4709,36737,39059,29765,25277,15800
20241,11260580,상봉1동,CS100010,커피-음료,398052533,51338,258115245,139937288,49891292,43205346,49405185,53833467,61779955,78787381,61149907,375815,30505706,116654812,124625438,105523904,20366858,154032668,243074525,4304609,79349365,106823528,79579783,73455960,53593947,33405,17933,6586,5828,6510,6791,7690,9585,8348,51,4268,14826,16163,13496,2534,20345,30951,677,11219,14150,10444,8620,6187
20241,11260590,상봉2동,CS100010,커피-음료,1066980354,175493,703017909,363962445,123567084,135987430,128821490,160842009,153799896,196700909,167261536,9212698,105280313,254377233,266435488,332373355,99301267,491144495,564981572,13809345,259094358,322673952,157913591,180018320,122616501,115800,59693,21952,22268,22340,23696,25544,32172,27521,1686,26482,42112,42865,49632,12716,85372,89171,2226,45633,58801,26993,24640,16250
20241,11260600,중화1동,CS100010,커피-음료,60734439,6709,49541064,11193375,8702589,9865278,8199180,10780345,11993672,6795502,4397873,885638,5500068,21898426,19200153,8625891,4624263,25474282,34111549,139647,3906795,9765581,12846247,16025411,16902151,5475,1234,986,1093,972,1243,1181,695,539,15,976,2398,2437,786,97,2490,4099,29,592,1605,1563,1401,1397
20241,11260610,중화2동,CS100010,커피-음료,155288546,14564,98830287,56458259,16473192,18090196,18497229,21077279,24692391,28184242,28274017,800671,21609679,40037026,26796271,34129230,31915669,84500343,52648431,1932582,16257827,27626505,19233343,33514887,38583628,10811,3753,2186,2315,2017,2010,2283,2212,1541,10,2660,4211,3608,3233,842,7813,6294,300,2597,3924,2131,2684,2469
20241,11260620,묵1동,CS100010,커피-음료,799295973,118270,500421535,298874438,94532947,91750048,105551948,106558146,102028446,145352417,153522021,0,85385196,212685670,192108496,251476766,57639845,321714588,470082242,6402313,149699468,208800688,168990188,181850123,76054049,78433,39837,15394,14918,15976,15553,16592,22878,16959,0,17109,32424,31309,30605,6823,49251,68650,1196,24008,32086,26837,22496,11278
20241,11260630,묵2동,CS100010,커피-음료,231702242,37808,154675434,77026808,20676616,30436456,35222750,29732511,38607101,43646292,33380516,0,33556603,74532212,72669038,48436038,2508351,110308303,117121515,605255,40537471,61775310,57567547,36613448,30330787,25467,12341,4180,5450,5204,4915,5718,6583,5758,0,6838,12030,10878,7648,414,19392,18191,115,6979,11191,7651,6949,4699
20241,11260655,망우본동,CS100010,커피-음료,643251255,106230,417472969,225778286,72116648,78523939,90112995,85340917,91378470,112370622,113407664,1434079,111714340,205552236,175193284,132076107,17281209,283356631,347659843,6399511,88436226,151415167,133355711,132171478,119238380,71423,34807,12810,14015,14077,15058,15463,17966,16841,528,20497,32314,27972,21419,3500,49493,55962,1319,16682,29032,22567,19446,16410
20241,11260660,망우3동,CS100010,커피-음료,171678306,35472,120263583,51414723,21519648,24709689,24543110,26180572,23310564,28866351,22548372,0,25998875,54394708,46019104,39259332,6006287,85651083,84633479,1221855,21556781,52237910,32394162,37975456,24898398,24968,10504,4722,5335,4694,5379,4838,5940,4564,0,6187,10554,9267,8136,1328,17465,17910,367,5609,11168,6499,7429,4302
